Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/04/15 15:46:00, 25.00, 24.08, 23.87, 16.07, 14.29, 0, 0, 4.68
2019/04/15 15:47:00, 25.00, 24.07, 23.83, 16.07, 14.29, 0, 0, 4.68
2019/04/15 15:48:00, 25.00, 24.08, 23.81, 16.02, 14.32, 0, 0, 4.68
2019/04/15 15:49:00, 25.00, 24.29, 24.10, 16.15, 14.59, 0, 0, 4.68
2019/04/15 15:50:00, 25.00, 24.47, 24.31, 16.01, 14.27, 0, 0, 4.68
2019/04/15 15:51:00, 25.25, 24.44, 24.24, 15.96, 14.20, 0, 0, 4.68
2019/04/15 15:52:00, 25.25, 24.42, 24.19, 15.96, 14.23, 0, 0, 4.68
2019/04/15 15:53:00, 25.25, 24.38, 24.19, 15.93, 14.19, 0, 0, 4.68
2019/04/15 15:54:00, 25.25, 24.38, 24.16, 16.04, 14.16, 0, 0, 4.68
2019/04/15 15:55:00, 25.25, 24.33, 24.10, 15.86, 14.16, 0, 0, 4.68
2019/04/15 15:56:00, 25.25, 24.25, 24.06, 15.89, 14.17, 0, 0, 4.68
2019/04/15 15:57:00, 25.25, 24.26, 24.07, 15.90, 14.21, 0, 0, 4.68
2019/04/15 15:58:00, 25.25, 24.23, 24.02, 15.88, 14.17, 0, 0, 4.68
2019/04/15 15:59:00, 25.00, 24.22, 23.98, 15.87, 14.17, 0, 0, 4.68
2019/04/15 16:00:00, 25.00, 24.22, 24.02, 15.98, 14.21, 0, 0, 4.68
2019/04/15 16:01:00, 25.00, 24.22, 24.05, 16.08, 14.30, 0, 0, 4.68
2019/04/15 16:02:00, 25.00, 24.22, 24.08, 16.16, 14.73, 0, 0, 4.68
2019/04/15 16:03:00, 25.00, 24.20, 24.03, 15.96, 14.28, 0, 0, 4.68
2019/04/15 16:04:00, 25.00, 24.20, 24.03, 15.87, 14.14, 0, 0, 4.68
2019/04/15 16:05:00, 25.00, 24.15, 23.95, 15.82, 14.08, 0, 0, 4.68
2019/04/15 16:06:00, 25.00, 24.12, 23.93, 15.87, 14.11, 0, 0, 4.68
2019/04/15 16:07:00, 25.00, 24.09, 23.89, 15.86, 14.13, 0, 0, 4.68
2019/04/15 16:08:00, 25.00, 24.11, 23.89, 15.86, 14.11, 0, 0, 4.68
2019/04/15 16:09:00, 25.00, 24.07, 23.87, 15.89, 14.09, 0, 0, 4.68
2019/04/15 16:10:00, 25.00, 24.05, 23.82, 16.00, 14.25, 0, 0, 4.68
2019/04/15 16:11:00, 25.00, 24.01, 23.82, 15.91, 14.20, 0, 0, 4.68
2019/04/15 16:12:00, 25.00, 24.07, 23.86, 15.96, 14.18, 0, 0, 4.68
2019/04/15 16:13:00, 25.00, 24.07, 23.86, 15.91, 14.16, 0, 0, 4.68
2019/04/15 16:14:00, 25.00, 24.05, 23.86, 15.89, 14.12, 0, 0, 4.68
2019/04/15 16:15:00, 25.00, 24.04, 23.86, 15.91, 14.12, 0, 0, 4.68
2019/04/15 16:16:00, 25.00, 24.05, 23.86, 15.87, 14.10, 0, 0, 4.68
2019/04/15 16:17:00, 25.00, 24.04, 23.83, 15.81, 14.07, 0, 0, 4.68
2019/04/15 16:18:00, 25.00, 24.01, 23.82, 15.89, 14.04, 0, 0, 4.68
2019/04/15 16:19:00, 25.00, 24.01, 23.82, 15.81, 14.05, 0, 0, 4.68
2019/04/15 16:20:00, 25.00, 23.99, 23.82, 15.86, 14.06, 0, 0, 4.68
2019/04/15 16:21:00, 25.00, 23.98, 23.78, 15.82, 14.11, 0, 0, 4.68
2019/04/15 16:22:00, 25.00, 23.94, 23.77, 15.79, 14.08, 0, 0, 4.68
2019/04/15 16:23:00, 25.00, 23.97, 23.71, 15.82, 14.10, 0, 0, 4.68
2019/04/15 16:24:00, 25.00, 23.98, 23.78, 15.85, 14.06, 0, 0, 4.68
2019/04/15 16:25:00, 25.00, 23.99, 23.80, 15.76, 14.04, 0, 0, 4.68
2019/04/15 16:26:00, 24.75, 23.99, 23.83, 15.79, 14.02, 0, 0, 4.68
2019/04/15 16:27:00, 24.75, 24.02, 23.84, 15.81, 14.02, 0, 0, 4.68
2019/04/15 16:28:00, 24.75, 24.01, 23.82, 15.78, 13.98, 0, 0, 4.68
2019/04/15 16:29:00, 24.75, 23.99, 23.82, 15.73, 13.99, 0, 0, 4.68
2019/04/15 16:30:00, 24.75, 24.01, 23.78, 15.78, 14.01, 0, 0, 4.68
2019/04/15 16:31:00, 24.75, 24.02, 23.80, 15.74, 13.98, 0, 0, 4.68
2019/04/15 16:32:00, 24.75, 24.01, 23.79, 15.81, 14.01, 0, 0, 4.68
2019/04/15 16:33:00, 24.75, 24.02, 23.83, 15.76, 14.01, 0, 0, 4.68
2019/04/15 16:34:00, 24.75, 23.98, 23.82, 15.82, 13.98, 0, 0, 4.68
2019/04/15 16:35:00, 24.75, 24.01, 23.81, 15.79, 14.00, 0, 0, 4.68
2019/04/15 16:36:00, 24.75, 24.02, 23.86, 15.74, 13.98, 0, 0, 4.68
2019/04/15 16:37:00, 24.75, 24.04, 23.86, 15.76, 13.99, 0, 0, 4.68
2019/04/15 16:38:00, 24.75, 24.01, 23.83, 15.79, 13.99, 0, 0, 4.68
2019/04/15 16:39:00, 24.75, 23.98, 23.80, 15.81, 13.99, 0, 0, 4.68
2019/04/15 16:40:00, 24.75, 23.99, 23.78, 15.81, 14.02, 0, 0, 4.68
2019/04/15 16:41:00, 24.75, 23.99, 23.78, 15.89, 14.04, 0, 0, 4.68
2019/04/15 16:42:00, 24.75, 24.01, 23.81, 15.79, 14.03, 0, 0, 4.68
2019/04/15 16:43:00, 24.75, 24.01, 23.82, 15.78, 14.01, 0, 0, 4.68
2019/04/15 16:44:00, 24.75, 23.99, 23.81, 15.87, 14.02, 0, 0, 4.68
2019/04/15 16:45:00, 24.75, 24.02, 23.84, 15.82, 14.01, 0, 0, 4.68
2019/04/15 16:46:00, 24.75, 24.02, 23.81, 15.76, 13.97, 0, 0, 4.68
2019/04/15 16:47:00, 24.75, 24.01, 23.84, 15.82, 13.98, 0, 0, 4.68
2019/04/15 16:48:00, 24.75, 24.02, 23.83, 15.84, 13.99, 0, 0, 4.68
2019/04/15 16:49:00, 24.75, 24.01, 23.81, 15.76, 13.98, 0, 0, 4.68
2019/04/15 16:50:00, 24.75, 23.98, 23.82, 15.73, 13.95, 0, 0, 4.68
2019/04/15 16:51:00, 24.75, 23.97, 23.81, 15.77, 13.95, 0, 0, 4.68
2019/04/15 16:52:00, 24.75, 23.98, 23.79, 15.77, 13.97, 0, 0, 4.68
2019/04/15 16:53:00, 24.75, 23.97, 23.78, 15.76, 13.98, 0, 0, 4.68
2019/04/15 16:54:00, 24.75, 23.97, 23.79, 15.73, 13.95, 0, 0, 4.68
2019/04/15 16:55:00, 24.75, 23.98, 23.81, 15.73, 13.93, 0, 0, 4.68
2019/04/15 16:56:00, 24.75, 23.99, 23.79, 15.76, 13.94, 0, 0, 4.68
2019/04/15 16:57:00, 24.75, 23.98, 23.80, 15.68, 13.92, 0, 0, 4.68
2019/04/15 16:58:00, 24.75, 23.98, 23.78, 15.71, 13.92, 0, 0, 4.68
2019/04/15 16:59:00, 24.75, 24.01, 23.78, 15.63, 13.89, 0, 0, 4.68
2019/04/15 17:00:00, 24.75, 24.01, 23.83, 15.71, 13.93, 0, 0, 4.68
2019/04/15 17:01:00, 24.75, 24.01, 23.82, 15.65, 13.88, 0, 0, 4.68
2019/04/15 17:02:00, 24.75, 24.01, 23.82, 15.65, 13.86, 0, 0, 4.68
2019/04/15 17:03:00, 24.75, 23.99, 23.81, 15.68, 13.86, 0, 0, 4.68
2019/04/15 17:04:00, 24.75, 23.99, 23.82, 15.76, 13.88, 0, 0, 4.68
2019/04/15 17:05:00, 24.75, 23.97, 23.78, 15.60, 13.87, 0, 0, 4.68
2019/04/15 17:06:00, 24.75, 23.98, 23.76, 15.64, 13.88, 0, 0, 4.68
2019/04/15 17:07:00, 24.75, 24.01, 23.81, 15.66, 13.85, 0, 0, 4.67
2019/04/15 17:08:00, 24.75, 24.01, 23.82, 15.61, 13.82, 0, 0, 4.68
2019/04/15 17:09:00, 24.75, 23.98, 23.79, 15.63, 13.82, 0, 0, 4.68
2019/04/15 17:10:00, 24.75, 23.97, 23.77, 15.56, 13.83, 0, 0, 4.67
2019/04/15 17:11:00, 24.75, 23.98, 23.78, 15.61, 13.82, 0, 0, 4.68
2019/04/15 17:12:00, 24.75, 23.95, 23.77, 15.66, 13.84, 0, 0, 4.68
2019/04/15 17:13:00, 24.75, 23.99, 23.78, 15.61, 13.86, 0, 0, 4.68
2019/04/15 17:14:00, 24.75, 23.99, 23.81, 15.63, 13.84, 0, 0, 4.68
2019/04/15 17:15:00, 24.75, 23.98, 23.80, 15.63, 13.83, 0, 0, 4.68
2019/04/15 17:16:00, 24.75, 23.95, 23.79, 15.61, 13.82, 0, 0, 4.67
2019/04/15 17:17:00, 24.75, 23.95, 23.78, 15.56, 13.79, 0, 0, 4.68
2019/04/15 17:18:00, 24.75, 23.98, 23.76, 15.55, 13.80, 0, 0, 4.68
2019/04/15 17:19:00, 24.75, 23.98, 23.77, 15.56, 13.79, 0, 0, 4.67
2019/04/15 17:20:00, 24.75, 23.97, 23.80, 15.61, 13.79, 0, 0, 4.67
2019/04/15 17:21:00, 24.75, 23.97, 23.78, 15.64, 13.82, 0, 0, 4.68
2019/04/15 17:22:00, 24.75, 23.94, 23.75, 15.61, 13.82, 0, 0, 4.67
2019/04/15 17:23:00, 24.75, 23.95, 23.78, 15.55, 13.79, 0, 0, 4.67
2019/04/15 17:24:00, 24.75, 23.98, 23.79, 15.61, 13.77, 0, 0, 4.67
2019/04/15 17:25:00, 24.75, 23.97, 23.79, 15.58, 13.80, 0, 0, 4.67
2019/04/15 17:26:00, 24.75, 23.97, 23.80, 15.55, 13.74, 0, 0, 4.67
2019/04/15 17:27:00, 24.75, 23.98, 23.79, 15.61, 13.73, 0, 0, 4.67
2019/04/15 17:28:00, 24.75, 23.97, 23.79, 15.55, 13.73, 0, 0, 4.68
2019/04/15 17:29:00, 24.75, 23.98, 23.78, 15.55, 13.70, 0, 0, 4.67
2019/04/15 17:30:00, 24.75, 23.99, 23.80, 15.51, 13.70, 0, 0, 4.67
2019/04/15 17:31:00, 24.75, 23.98, 23.80, 15.46, 13.68, 0, 0, 4.68
2019/04/15 17:32:00, 24.75, 23.97, 23.77, 15.45, 13.66, 0, 0, 4.67
2019/04/15 17:33:00, 24.75, 23.97, 23.77, 15.40, 13.63, 0, 0, 4.67
2019/04/15 17:34:00, 24.75, 23.94, 23.79, 15.45, 13.63, 0, 0, 4.67
2019/04/15 17:35:00, 24.75, 23.98, 23.79, 15.51, 13.66, 0, 0, 4.67
2019/04/15 17:36:00, 24.75, 23.97, 23.79, 15.40, 13.63, 0, 0, 4.67
2019/04/15 17:37:00, 24.75, 23.99, 23.79, 15.44, 13.63, 0, 0, 4.67
2019/04/15 17:38:00, 24.75, 23.99, 23.82, 15.47, 13.59, 0, 0, 4.67
2019/04/15 17:39:00, 24.75, 23.99, 23.83, 15.51, 13.61, 0, 0, 4.67
2019/04/15 17:40:00, 24.75, 23.99, 23.79, 15.29, 13.58, 0, 0, 4.67
2019/04/15 17:41:00, 24.75, 23.97, 23.80, 15.40, 13.57, 0, 0, 4.67
2019/04/15 17:42:00, 24.75, 23.99, 23.78, 15.37, 13.53, 0, 0, 4.67
2019/04/15 17:43:00, 24.75, 23.95, 23.75, 15.37, 13.52, 0, 0, 4.67
2019/04/15 17:44:00, 24.75, 23.95, 23.77, 15.40, 13.52, 0, 0, 4.67
2019/04/15 17:45:00, 24.75, 23.94, 23.76, 15.35, 13.50, 0, 0, 4.67
2019/04/15 17:46:00, 24.75, 23.95, 23.76, 15.32, 13.52, 0, 0, 4.67
2019/04/15 17:47:00, 24.75, 23.94, 23.78, 15.29, 13.50, 0, 0, 4.67
2019/04/15 17:48:00, 24.75, 23.95, 23.76, 15.24, 13.45, 0, 0, 4.67
2019/04/15 17:49:00, 24.75, 23.94, 23.76, 15.30, 13.43, 0, 0, 4.67
2019/04/15 17:50:00, 24.75, 23.94, 23.76, 15.39, 13.43, 0, 0, 4.67
2019/04/15 17:51:00, 24.75, 23.94, 23.74, 15.25, 13.44, 0, 0, 4.67
2019/04/15 17:52:00, 24.75, 23.94, 23.77, 15.22, 13.42, 0, 0, 4.67
2019/04/15 17:53:00, 24.75, 23.97, 23.77, 15.27, 13.44, 0, 0, 4.67
2019/04/15 17:54:00, 24.75, 23.95, 23.76, 15.25, 13.40, 0, 0, 4.67
2019/04/15 17:55:00, 24.75, 23.94, 23.77, 15.17, 13.40, 0, 0, 4.67
2019/04/15 17:56:00, 24.75, 23.91, 23.73, 15.17, 13.37, 0, 0, 4.67
2019/04/15 17:57:00, 24.75, 23.91, 23.73, 15.27, 13.40, 0, 0, 4.67
2019/04/15 17:58:00, 24.75, 23.90, 23.71, 15.17, 13.37, 0, 0, 4.67
2019/04/15 17:59:00, 24.75, 23.91, 23.72, 15.25, 13.37, 0, 0, 4.67
2019/04/15 18:00:00, 24.75, 23.91, 23.72, 15.17, 13.37, 0, 0, 4.67
2019/04/15 18:01:00, 24.75, 23.91, 23.73, 15.17, 13.38, 0, 0, 4.67
2019/04/15 18:02:00, 24.75, 23.92, 23.74, 15.32, 13.41, 0, 0, 4.67
2019/04/15 18:03:00, 24.75, 23.90, 23.73, 15.27, 13.43, 0, 0, 4.67
2019/04/15 18:04:00, 24.75, 23.92, 23.77, 15.14, 13.43, 0, 0, 4.67
2019/04/15 18:05:00, 24.75, 23.95, 23.76, 15.33, 13.44, 0, 0, 4.67
2019/04/15 18:06:00, 24.75, 23.92, 23.80, 15.35, 13.44, 0, 0, 4.67
2019/04/15 18:07:00, 24.75, 23.94, 23.76, 15.27, 13.44, 0, 0, 4.67
2019/04/15 18:08:00, 24.75, 23.98, 23.78, 15.19, 13.46, 0, 0, 4.67
2019/04/15 18:09:00, 24.75, 23.98, 23.78, 15.22, 13.44, 0, 0, 4.67
2019/04/15 18:10:00, 24.75, 23.98, 23.80, 15.27, 13.46, 0, 0, 4.67
2019/04/15 18:11:00, 24.75, 23.97, 23.79, 15.24, 13.46, 0, 0, 4.67
2019/04/15 18:12:00, 24.75, 23.98, 23.80, 15.25, 13.45, 0, 0, 4.67
2019/04/15 18:13:00, 24.75, 23.99, 23.81, 15.30, 13.49, 0, 0, 4.67
2019/04/15 18:14:00, 24.75, 23.98, 23.82, 15.30, 13.45, 0, 0, 4.67
2019/04/15 18:15:00, 24.75, 23.98, 23.81, 15.27, 13.44, 0, 0, 4.67
2019/04/15 18:16:00, 24.75, 23.99, 23.82, 15.34, 13.47, 0, 0, 4.67
2019/04/15 18:17:00, 24.75, 23.99, 23.84, 15.29, 13.46, 0, 0, 4.67
2019/04/15 18:18:00, 24.75, 24.01, 23.82, 15.34, 13.50, 0, 0, 4.67
2019/04/15 18:19:00, 24.75, 24.02, 23.83, 15.39, 13.47, 0, 0, 4.67
2019/04/15 18:20:00, 24.75, 24.01, 23.82, 15.37, 13.48, 0, 0, 4.67
2019/04/15 18:21:00, 24.75, 23.99, 23.86, 15.29, 13.45, 0, 0, 4.67
2019/04/15 18:22:00, 24.75, 23.97, 23.83, 15.33, 13.46, 0, 0, 4.67
2019/04/15 18:23:00, 24.75, 24.02, 23.83, 15.34, 13.47, 0, 0, 4.67
2019/04/15 18:24:00, 24.75, 24.02, 23.83, 15.30, 13.49, 0, 0, 4.67
2019/04/15 18:25:00, 24.75, 24.01, 23.86, 15.44, 13.50, 0, 0, 4.67
2019/04/15 18:26:00, 24.75, 23.98, 23.81, 15.30, 13.50, 0, 0, 4.67
2019/04/15 18:27:00, 24.75, 23.99, 23.82, 15.30, 13.48, 0, 0, 4.67
2019/04/15 18:28:00, 24.75, 23.99, 23.84, 15.34, 13.46, 0, 0, 4.67
2019/04/15 18:29:00, 24.75, 23.99, 23.83, 15.35, 13.47, 0, 0, 4.67
2019/04/15 18:30:00, 24.75, 24.01, 23.83, 15.34, 13.49, 0, 0, 4.67
2019/04/15 18:31:00, 24.75, 23.99, 23.84, 15.34, 13.50, 0, 0, 4.67
2019/04/15 18:32:00, 24.75, 23.99, 23.83, 15.29, 13.46, 0, 0, 4.67
2019/04/15 18:33:00, 24.75, 24.01, 23.86, 15.37, 13.47, 0, 0, 4.67
2019/04/15 18:34:00, 24.75, 24.01, 23.84, 15.39, 13.50, 0, 0, 4.67
2019/04/15 18:35:00, 24.75, 24.01, 23.84, 15.42, 13.52, 0, 0, 4.67
2019/04/15 18:36:00, 24.75, 24.02, 23.86, 15.35, 13.50, 0, 0, 4.67
2019/04/15 18:37:00, 24.75, 24.02, 23.87, 15.35, 13.51, 0, 0, 4.67
2019/04/15 18:38:00, 24.75, 24.01, 23.86, 15.31, 13.52, 0, 0, 4.67
2019/04/15 18:39:00, 24.75, 23.99, 23.84, 15.42, 13.52, 0, 0, 4.67
2019/04/15 18:40:00, 24.75, 24.01, 23.83, 15.34, 13.53, 0, 0, 4.67
2019/04/15 18:41:00, 24.75, 24.02, 23.86, 15.39, 13.53, 0, 0, 4.67
2019/04/15 18:42:00, 24.75, 24.04, 23.84, 15.35, 13.53, 0, 0, 4.67
2019/04/15 18:43:00, 24.75, 24.02, 23.88, 15.32, 13.56, 0, 0, 4.67
2019/04/15 18:44:00, 24.75, 24.01, 23.88, 15.37, 13.52, 0, 0, 4.67
2019/04/15 18:45:00, 24.75, 24.01, 23.87, 15.49, 13.55, 0, 0, 4.67
2019/04/15 18:46:00, 24.75, 24.02, 23.83, 15.37, 13.56, 0, 0, 4.67
2019/04/15 18:47:00, 24.75, 23.99, 23.86, 15.32, 13.53, 0, 0, 4.67
2019/04/15 18:48:00, 24.75, 24.02, 23.86, 15.39, 13.53, 0, 0, 4.67
2019/04/15 18:49:00, 24.75, 24.01, 23.84, 15.39, 13.56, 0, 0, 4.67
2019/04/15 18:50:00, 24.75, 24.02, 23.84, 15.42, 13.53, 0, 0, 4.67
2019/04/15 18:51:00, 24.75, 24.01, 23.83, 15.45, 13.56, 0, 0, 4.67
2019/04/15 18:52:00, 24.75, 23.99, 23.86, 15.50, 13.58, 0, 0, 4.67
2019/04/15 18:53:00, 24.75, 24.01, 23.83, 15.39, 13.56, 0, 0, 4.67
2019/04/15 18:54:00, 24.75, 23.99, 23.83, 15.37, 13.53, 0, 0, 4.67
2019/04/15 18:55:00, 24.75, 24.01, 23.86, 15.44, 13.53, 0, 0, 4.67
2019/04/15 18:56:00, 24.75, 24.02, 23.84, 15.32, 13.55, 0, 0, 4.67
2019/04/15 18:57:00, 24.75, 24.01, 23.86, 15.34, 13.53, 0, 0, 4.67
2019/04/15 18:58:00, 24.75, 23.99, 23.86, 15.32, 13.48, 0, 0, 4.67
2019/04/15 18:59:00, 24.75, 24.01, 23.82, 15.42, 13.52, 0, 0, 4.67
2019/04/15 19:00:00, 24.75, 24.01, 23.84, 15.42, 13.54, 0, 0, 4.67
2019/04/15 19:01:00, 24.75, 23.99, 23.84, 15.32, 13.53, 0, 0, 4.67
2019/04/15 19:02:00, 24.75, 24.01, 23.86, 15.35, 13.53, 0, 0, 4.67
2019/04/15 19:03:00, 24.75, 23.99, 23.83, 15.42, 13.54, 0, 0, 4.67
2019/04/15 19:04:00, 24.75, 24.02, 23.82, 15.40, 13.49, 0, 0, 4.67
2019/04/15 19:05:00, 24.75, 24.01, 23.84, 15.34, 13.52, 0, 0, 4.67
2019/04/15 19:06:00, 24.75, 23.99, 23.84, 15.42, 13.53, 0, 0, 4.67
2019/04/15 19:07:00, 24.75, 23.98, 23.84, 15.44, 13.52, 0, 0, 4.67
2019/04/15 19:08:00, 24.75, 23.99, 23.84, 15.51, 13.49, 0, 0, 4.67
2019/04/15 19:09:00, 24.75, 23.98, 23.84, 15.35, 13.50, 0, 0, 4.67
2019/04/15 19:10:00, 24.75, 23.98, 23.83, 15.35, 13.50, 0, 0, 4.67
2019/04/15 19:11:00, 24.75, 23.99, 23.84, 15.40, 13.50, 0, 0, 4.67
2019/04/15 19:12:00, 24.75, 23.98, 23.81, 15.30, 13.48, 0, 0, 4.67
2019/04/15 19:13:00, 24.75, 23.99, 23.80, 15.39, 13.50, 0, 0, 4.67
2019/04/15 19:14:00, 24.75, 23.99, 23.81, 15.33, 13.51, 0, 0, 4.67
2019/04/15 19:15:00, 24.75, 23.98, 23.81, 15.33, 13.50, 0, 0, 4.67
2019/04/15 19:16:00, 24.75, 23.98, 23.82, 15.32, 13.50, 0, 0, 4.67
2019/04/15 19:17:00, 24.75, 23.99, 23.81, 15.35, 13.52, 0, 0, 4.67
2019/04/15 19:18:00, 24.75, 23.97, 23.80, 15.39, 13.50, 0, 0, 4.67
2019/04/15 19:19:00, 24.75, 23.98, 23.81, 15.43, 13.52, 0, 0, 4.67
2019/04/15 19:20:00, 24.75, 23.99, 23.81, 15.37, 13.53, 0, 0, 4.67
2019/04/15 19:21:00, 24.75, 23.98, 23.79, 15.33, 13.50, 0, 0, 4.67
2019/04/15 19:22:00, 24.75, 23.98, 23.81, 15.35, 13.52, 0, 0, 4.67
2019/04/15 19:23:00, 24.75, 23.97, 23.81, 15.32, 13.48, 0, 0, 4.67
2019/04/15 19:24:00, 24.75, 23.94, 23.78, 15.32, 13.50, 0, 0, 4.67
2019/04/15 19:25:00, 24.75, 23.97, 23.80, 15.32, 13.47, 0, 0, 4.67
2019/04/15 19:26:00, 24.75, 23.97, 23.79, 15.32, 13.46, 0, 0, 4.67
2019/04/15 19:27:00, 24.75, 23.97, 23.79, 15.40, 13.51, 0, 0, 4.67
2019/04/15 19:28:00, 24.75, 23.94, 23.79, 15.39, 13.50, 0, 0, 4.67
2019/04/15 19:29:00, 24.75, 23.99, 23.77, 15.35, 13.50, 0, 0, 4.67
2019/04/15 19:30:00, 24.75, 23.92, 23.79, 15.30, 13.49, 0, 0, 4.67
2019/04/15 19:31:00, 24.75, 23.92, 23.74, 15.43, 13.46, 0, 0, 4.67
2019/04/15 19:32:00, 24.75, 23.92, 23.73, 15.32, 13.49, 0, 0, 4.67
2019/04/15 19:33:00, 24.75, 23.91, 23.75, 15.33, 13.48, 0, 0, 4.67
2019/04/15 19:34:00, 24.75, 23.92, 23.74, 15.38, 13.51, 0, 0, 4.67
2019/04/15 19:35:00, 24.75, 23.90, 23.75, 15.33, 13.47, 0, 0, 4.67
2019/04/15 19:36:00, 24.75, 23.90, 23.73, 15.30, 13.46, 0, 0, 4.67
2019/04/15 19:37:00, 24.75, 23.88, 23.73, 15.36, 13.50, 0, 0, 4.67
2019/04/15 19:38:00, 24.75, 23.92, 23.73, 15.38, 13.49, 0, 0, 4.67
2019/04/15 19:39:00, 24.75, 23.90, 23.74, 15.38, 13.49, 0, 0, 4.67
2019/04/15 19:40:00, 24.75, 23.91, 23.73, 15.33, 13.49, 0, 0, 4.67
2019/04/15 19:41:00, 24.75, 23.91, 23.74, 15.35, 13.47, 0, 0, 4.67
2019/04/15 19:42:00, 24.75, 23.92, 23.75, 15.32, 13.48, 0, 0, 4.67
2019/04/15 19:43:00, 24.75, 23.91, 23.73, 15.27, 13.47, 0, 0, 4.67
2019/04/15 19:44:00, 24.75, 23.91, 23.73, 15.30, 13.47, 0, 0, 4.67
