Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/04/17 02:10:00, 24.25, 23.44, 23.27, 18.05, 16.07, 0, 0, 4.63
2019/04/17 02:11:00, 24.25, 23.43, 23.27, 18.10, 16.07, 0, 0, 4.63
2019/04/17 02:12:00, 24.25, 23.43, 23.28, 18.09, 16.08, 0, 0, 4.63
2019/04/17 02:13:00, 24.25, 23.43, 23.28, 18.08, 16.07, 0, 0, 4.63
2019/04/17 02:14:00, 24.25, 23.40, 23.25, 18.00, 16.10, 0, 0, 4.63
2019/04/17 02:15:00, 24.25, 23.44, 23.28, 18.08, 16.09, 0, 0, 4.63
2019/04/17 02:16:00, 24.25, 23.43, 23.27, 18.08, 16.07, 0, 0, 4.63
2019/04/17 02:17:00, 24.25, 23.42, 23.24, 18.11, 16.09, 0, 0, 4.63
2019/04/17 02:18:00, 24.25, 23.43, 23.27, 18.10, 16.09, 0, 0, 4.63
2019/04/17 02:19:00, 24.25, 23.43, 23.28, 18.01, 16.10, 0, 0, 4.63
2019/04/17 02:20:00, 24.25, 23.44, 23.27, 18.03, 16.07, 0, 0, 4.63
2019/04/17 02:21:00, 24.25, 23.43, 23.28, 18.13, 16.08, 0, 0, 4.63
2019/04/17 02:22:00, 24.25, 23.43, 23.29, 18.05, 16.07, 0, 0, 4.63
2019/04/17 02:23:00, 24.25, 23.43, 23.25, 18.11, 16.07, 0, 0, 4.63
2019/04/17 02:24:00, 24.25, 23.43, 23.28, 18.06, 16.10, 0, 0, 4.63
2019/04/17 02:25:00, 24.25, 23.43, 23.27, 18.13, 16.09, 0, 0, 4.63
2019/04/17 02:26:00, 24.25, 23.42, 23.28, 18.09, 16.09, 0, 0, 4.63
2019/04/17 02:27:00, 24.25, 23.43, 23.28, 18.06, 16.08, 0, 0, 4.63
2019/04/17 02:28:00, 24.25, 23.43, 23.27, 18.09, 16.08, 0, 0, 4.63
2019/04/17 02:29:00, 24.25, 23.42, 23.28, 18.13, 16.10, 0, 0, 4.63
2019/04/17 02:30:00, 24.25, 23.43, 23.25, 18.11, 16.10, 0, 0, 4.63
2019/04/17 02:31:00, 24.25, 23.44, 23.25, 18.08, 16.08, 0, 0, 4.63
2019/04/17 02:32:00, 24.25, 23.43, 23.25, 18.03, 16.08, 0, 0, 4.63
2019/04/17 02:33:00, 24.25, 23.43, 23.28, 18.06, 16.09, 0, 0, 4.63
2019/04/17 02:34:00, 24.25, 23.44, 23.28, 18.10, 16.08, 0, 0, 4.63
2019/04/17 02:35:00, 24.25, 23.40, 23.25, 18.11, 16.09, 0, 0, 4.63
2019/04/17 02:36:00, 24.25, 23.43, 23.27, 18.13, 16.11, 0, 0, 4.63
2019/04/17 02:37:00, 24.25, 23.44, 23.25, 18.06, 16.07, 0, 0, 4.63
2019/04/17 02:38:00, 24.25, 23.43, 23.29, 18.06, 16.07, 0, 0, 4.63
2019/04/17 02:39:00, 24.25, 23.43, 23.29, 18.10, 16.08, 0, 0, 4.63
2019/04/17 02:40:00, 24.25, 23.46, 23.29, 18.08, 16.09, 0, 0, 4.63
2019/04/17 02:41:00, 24.25, 23.46, 23.28, 18.09, 16.07, 0, 0, 4.63
2019/04/17 02:42:00, 24.25, 23.44, 23.29, 18.01, 16.08, 0, 0, 4.63
2019/04/17 02:43:00, 24.25, 23.44, 23.30, 18.01, 16.07, 0, 0, 4.63
2019/04/17 02:44:00, 24.25, 23.44, 23.28, 18.09, 16.08, 0, 0, 4.63
2019/04/17 02:45:00, 24.25, 23.44, 23.28, 18.05, 16.08, 0, 0, 4.63
2019/04/17 02:46:00, 24.25, 23.44, 23.27, 18.08, 16.08, 0, 0, 4.63
2019/04/17 02:47:00, 24.25, 23.42, 23.27, 18.06, 16.09, 0, 0, 4.63
2019/04/17 02:48:00, 24.25, 23.43, 23.27, 18.03, 16.09, 0, 0, 4.63
2019/04/17 02:49:00, 24.25, 23.39, 23.28, 18.09, 16.09, 0, 0, 4.63
2019/04/17 02:50:00, 24.25, 23.42, 23.25, 18.13, 16.10, 0, 0, 4.63
2019/04/17 02:51:00, 24.25, 23.42, 23.27, 18.06, 16.07, 0, 0, 4.63
2019/04/17 02:52:00, 24.25, 23.43, 23.25, 18.08, 16.08, 0, 0, 4.63
2019/04/17 02:53:00, 24.25, 23.42, 23.25, 18.08, 16.07, 0, 0, 4.63
2019/04/17 02:54:00, 24.25, 23.43, 23.27, 18.08, 16.07, 0, 0, 4.63
2019/04/17 02:55:00, 24.25, 23.43, 23.28, 18.10, 16.07, 0, 0, 4.63
2019/04/17 02:56:00, 24.25, 23.42, 23.27, 18.08, 16.10, 0, 0, 4.63
2019/04/17 02:57:00, 24.25, 23.43, 23.27, 18.13, 16.08, 0, 0, 4.63
2019/04/17 02:58:00, 24.25, 23.42, 23.27, 18.06, 16.10, 0, 0, 4.63
2019/04/17 02:59:00, 24.25, 23.42, 23.27, 18.08, 16.09, 0, 0, 4.63
2019/04/17 03:00:00, 24.25, 23.44, 23.25, 18.06, 16.07, 0, 0, 4.63
2019/04/17 03:01:00, 24.25, 23.42, 23.25, 18.06, 16.07, 0, 0, 4.63
2019/04/17 03:02:00, 24.25, 23.43, 23.27, 18.06, 16.09, 0, 0, 4.63
2019/04/17 03:03:00, 24.25, 23.42, 23.27, 18.13, 16.10, 0, 0, 4.63
2019/04/17 03:04:00, 24.25, 23.42, 23.25, 18.04, 16.06, 0, 0, 4.63
2019/04/17 03:05:00, 24.25, 23.42, 23.25, 18.11, 16.09, 0, 0, 4.63
2019/04/17 03:06:00, 24.25, 23.40, 23.25, 18.11, 16.09, 0, 0, 4.63
2019/04/17 03:07:00, 24.25, 23.40, 23.24, 18.13, 16.11, 0, 0, 4.63
2019/04/17 03:08:00, 24.25, 23.42, 23.25, 18.11, 16.10, 0, 0, 4.63
2019/04/17 03:09:00, 24.25, 23.42, 23.25, 18.06, 16.10, 0, 0, 4.63
2019/04/17 03:10:00, 24.25, 23.40, 23.22, 17.96, 16.09, 0, 0, 4.63
2019/04/17 03:11:00, 24.25, 23.40, 23.25, 18.09, 16.10, 0, 0, 4.63
2019/04/17 03:12:00, 24.25, 23.40, 23.25, 18.09, 16.10, 0, 0, 4.63
2019/04/17 03:13:00, 24.25, 23.40, 23.25, 18.14, 16.08, 0, 0, 4.63
2019/04/17 03:14:00, 24.25, 23.42, 23.24, 18.11, 16.09, 0, 0, 4.63
2019/04/17 03:15:00, 24.25, 23.40, 23.23, 18.09, 16.09, 0, 0, 4.63
2019/04/17 03:16:00, 24.25, 23.40, 23.24, 18.09, 16.10, 0, 0, 4.63
2019/04/17 03:17:00, 24.25, 23.39, 23.23, 18.11, 16.11, 0, 0, 4.63
2019/04/17 03:18:00, 24.25, 23.42, 23.23, 18.01, 16.09, 0, 0, 4.63
2019/04/17 03:19:00, 24.25, 23.39, 23.28, 18.14, 16.10, 0, 0, 4.63
2019/04/17 03:20:00, 24.25, 23.42, 23.28, 18.04, 16.07, 0, 0, 4.63
2019/04/17 03:21:00, 24.25, 23.42, 23.25, 18.09, 16.07, 0, 0, 4.63
2019/04/17 03:22:00, 24.25, 23.42, 23.25, 18.04, 16.07, 0, 0, 4.63
2019/04/17 03:23:00, 24.25, 23.43, 23.28, 17.98, 16.04, 0, 0, 4.63
2019/04/17 03:24:00, 24.25, 23.40, 23.27, 18.06, 16.08, 0, 0, 4.63
2019/04/17 03:25:00, 24.25, 23.43, 23.27, 18.04, 16.07, 0, 0, 4.63
2019/04/17 03:26:00, 24.25, 23.42, 23.25, 18.09, 16.10, 0, 0, 4.63
2019/04/17 03:27:00, 24.25, 23.40, 23.25, 18.08, 16.08, 0, 0, 4.63
2019/04/17 03:28:00, 24.25, 23.42, 23.25, 18.08, 16.09, 0, 0, 4.63
2019/04/17 03:29:00, 24.25, 23.43, 23.27, 18.04, 16.07, 0, 0, 4.63
2019/04/17 03:30:00, 24.25, 23.43, 23.28, 17.98, 16.06, 0, 0, 4.63
2019/04/17 03:31:00, 24.25, 23.42, 23.28, 18.11, 16.05, 0, 0, 4.63
2019/04/17 03:32:00, 24.25, 23.43, 23.27, 18.08, 16.07, 0, 0, 4.63
2019/04/17 03:33:00, 24.25, 23.40, 23.25, 18.04, 16.07, 0, 0, 4.63
2019/04/17 03:34:00, 24.25, 23.44, 23.27, 18.08, 16.08, 0, 0, 4.63
2019/04/17 03:35:00, 24.25, 23.43, 23.24, 18.08, 16.07, 0, 0, 4.63
2019/04/17 03:36:00, 24.25, 23.42, 23.25, 18.06, 16.07, 0, 0, 4.63
2019/04/17 03:37:00, 24.25, 23.42, 23.25, 18.13, 16.07, 0, 0, 4.63
2019/04/17 03:38:00, 24.25, 23.40, 23.24, 18.11, 16.07, 0, 0, 4.63
2019/04/17 03:39:00, 24.25, 23.42, 23.27, 18.00, 16.07, 0, 0, 4.63
2019/04/17 03:40:00, 24.25, 23.42, 23.27, 18.08, 16.07, 0, 0, 4.63
2019/04/17 03:41:00, 24.25, 23.42, 23.24, 18.11, 16.07, 0, 0, 4.63
2019/04/17 03:42:00, 24.25, 23.42, 23.27, 18.01, 16.05, 0, 0, 4.63
2019/04/17 03:43:00, 24.25, 23.43, 23.25, 18.04, 16.07, 0, 0, 4.63
2019/04/17 03:44:00, 24.25, 23.40, 23.24, 18.13, 16.07, 0, 0, 4.63
2019/04/17 03:45:00, 24.25, 23.42, 23.25, 18.11, 16.08, 0, 0, 4.63
2019/04/17 03:46:00, 24.25, 23.43, 23.28, 18.08, 16.09, 0, 0, 4.63
2019/04/17 03:47:00, 24.25, 23.39, 23.25, 18.04, 16.08, 0, 0, 4.63
2019/04/17 03:48:00, 24.25, 23.40, 23.23, 18.04, 16.09, 0, 0, 4.63
2019/04/17 03:49:00, 24.25, 23.42, 23.24, 18.03, 16.08, 0, 0, 4.63
2019/04/17 03:50:00, 24.25, 23.40, 23.25, 18.09, 16.08, 0, 0, 4.63
2019/04/17 03:51:00, 24.25, 23.40, 23.24, 18.06, 16.07, 0, 0, 4.63
2019/04/17 03:52:00, 24.25, 23.40, 23.24, 18.09, 16.09, 0, 0, 4.63
2019/04/17 03:53:00, 24.25, 23.40, 23.23, 18.06, 16.10, 0, 0, 4.63
2019/04/17 03:54:00, 24.25, 23.40, 23.24, 18.04, 16.07, 0, 0, 4.63
2019/04/17 03:55:00, 24.25, 23.43, 23.25, 18.01, 16.08, 0, 0, 4.63
2019/04/17 03:56:00, 24.25, 23.40, 23.24, 18.09, 16.08, 0, 0, 4.63
2019/04/17 03:57:00, 24.25, 23.42, 23.23, 18.08, 16.09, 0, 0, 4.63
2019/04/17 03:58:00, 24.25, 23.42, 23.24, 18.08, 16.07, 0, 0, 4.63
2019/04/17 03:59:00, 24.25, 23.43, 23.25, 18.01, 16.06, 0, 0, 4.63
2019/04/17 04:00:00, 24.25, 23.43, 23.23, 18.08, 16.06, 0, 0, 4.63
2019/04/17 04:01:00, 24.25, 23.42, 23.23, 18.09, 16.08, 0, 0, 4.63
2019/04/17 04:02:00, 24.25, 23.42, 23.24, 18.06, 16.09, 0, 0, 4.63
2019/04/17 04:03:00, 24.25, 23.43, 23.25, 18.06, 16.08, 0, 0, 4.63
2019/04/17 04:04:00, 24.25, 23.37, 23.24, 18.09, 16.07, 0, 0, 4.63
2019/04/17 04:05:00, 24.25, 23.39, 23.25, 18.08, 16.08, 0, 0, 4.63
2019/04/17 04:06:00, 24.25, 23.40, 23.23, 18.06, 16.07, 0, 0, 4.63
2019/04/17 04:07:00, 24.25, 23.39, 23.24, 18.11, 16.07, 0, 0, 4.63
2019/04/17 04:08:00, 24.25, 23.42, 23.24, 17.98, 16.07, 0, 0, 4.63
2019/04/17 04:09:00, 24.25, 23.40, 23.24, 18.03, 16.04, 0, 0, 4.63
2019/04/17 04:10:00, 24.25, 23.42, 23.25, 18.00, 16.04, 0, 0, 4.63
2019/04/17 04:11:00, 24.25, 23.40, 23.23, 18.08, 16.07, 0, 0, 4.63
2019/04/17 04:12:00, 24.25, 23.42, 23.22, 18.04, 16.09, 0, 0, 4.63
2019/04/17 04:13:00, 24.25, 23.39, 23.24, 18.11, 16.08, 0, 0, 4.63
2019/04/17 04:14:00, 24.25, 23.39, 23.22, 18.11, 16.11, 0, 0, 4.63
2019/04/17 04:15:00, 24.25, 23.39, 23.21, 18.11, 16.09, 0, 0, 4.63
2019/04/17 04:16:00, 24.25, 23.42, 23.23, 18.01, 16.09, 0, 0, 4.63
2019/04/17 04:17:00, 24.25, 23.39, 23.22, 18.12, 16.10, 0, 0, 4.63
2019/04/17 04:18:00, 24.25, 23.37, 23.22, 18.04, 16.10, 0, 0, 4.63
2019/04/17 04:19:00, 24.25, 23.42, 23.22, 18.09, 16.09, 0, 0, 4.63
2019/04/17 04:20:00, 24.25, 23.40, 23.22, 18.11, 16.11, 0, 0, 4.63
2019/04/17 04:21:00, 24.25, 23.39, 23.24, 18.04, 16.10, 0, 0, 4.63
2019/04/17 04:22:00, 24.25, 23.39, 23.23, 18.04, 16.09, 0, 0, 4.63
2019/04/17 04:23:00, 24.25, 23.40, 23.22, 18.09, 16.10, 0, 0, 4.63
2019/04/17 04:24:00, 24.25, 23.40, 23.23, 18.11, 16.10, 0, 0, 4.63
2019/04/17 04:25:00, 24.25, 23.40, 23.21, 18.07, 16.10, 0, 0, 4.63
2019/04/17 04:26:00, 24.25, 23.39, 23.22, 18.09, 16.11, 0, 0, 4.63
2019/04/17 04:27:00, 24.25, 23.39, 23.23, 18.13, 16.09, 0, 0, 4.63
2019/04/17 04:28:00, 24.25, 23.40, 23.23, 18.03, 16.10, 0, 0, 4.63
2019/04/17 04:29:00, 24.25, 23.42, 23.22, 18.09, 16.11, 0, 0, 4.63
2019/04/17 04:30:00, 24.25, 23.39, 23.23, 18.09, 16.11, 0, 0, 4.63
2019/04/17 04:31:00, 24.25, 23.40, 23.23, 18.07, 16.10, 0, 0, 4.63
2019/04/17 04:32:00, 24.25, 23.40, 23.21, 18.09, 16.12, 0, 0, 4.63
2019/04/17 04:33:00, 24.25, 23.40, 23.21, 18.09, 16.12, 0, 0, 4.63
2019/04/17 04:34:00, 24.25, 23.39, 23.22, 18.03, 16.11, 0, 0, 4.63
2019/04/17 04:35:00, 24.25, 23.39, 23.22, 18.13, 16.10, 0, 0, 4.63
2019/04/17 04:36:00, 24.25, 23.40, 23.23, 18.14, 16.10, 0, 0, 4.63
2019/04/17 04:37:00, 24.25, 23.42, 23.24, 18.08, 16.08, 0, 0, 4.63
2019/04/17 04:38:00, 24.25, 23.40, 23.25, 18.08, 16.08, 0, 0, 4.63
2019/04/17 04:39:00, 24.25, 23.42, 23.25, 18.09, 16.10, 0, 0, 4.63
2019/04/17 04:40:00, 24.25, 23.40, 23.23, 18.09, 16.08, 0, 0, 4.63
2019/04/17 04:41:00, 24.25, 23.42, 23.22, 18.06, 16.12, 0, 0, 4.63
2019/04/17 04:42:00, 24.25, 23.36, 23.23, 18.11, 16.12, 0, 0, 4.63
2019/04/17 04:43:00, 24.25, 23.42, 23.24, 18.13, 16.11, 0, 0, 4.63
2019/04/17 04:44:00, 24.25, 23.39, 23.25, 18.17, 16.11, 0, 0, 4.63
