Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/04/10 01:13:00, 21.50, 20.58, 20.41, 36.38, 34.68, 0, 0, 4.18
2019/04/10 01:14:00, 21.50, 20.60, 20.40, 36.42, 34.67, 0, 0, 4.18
2019/04/10 01:15:00, 21.50, 20.58, 20.39, 36.60, 34.77, 0, 0, 4.18
2019/04/10 01:16:00, 21.50, 20.57, 20.39, 36.33, 34.67, 0, 0, 4.18
2019/04/10 01:17:00, 21.25, 20.58, 20.38, 36.53, 34.79, 0, 0, 4.18
2019/04/10 01:18:00, 21.25, 20.58, 20.39, 36.26, 34.66, 0, 0, 4.18
2019/04/10 01:19:00, 21.25, 20.58, 20.38, 36.31, 34.67, 0, 0, 4.18
2019/04/10 01:20:00, 21.25, 20.57, 20.39, 36.49, 34.76, 0, 0, 4.18
2019/04/10 01:21:00, 21.25, 20.57, 20.36, 36.42, 34.71, 0, 0, 4.18
2019/04/10 01:22:00, 21.25, 20.57, 20.37, 36.39, 34.68, 0, 0, 4.18
2019/04/10 01:23:00, 21.25, 20.54, 20.36, 36.28, 34.66, 0, 0, 4.18
2019/04/10 01:24:00, 21.25, 20.57, 20.36, 36.26, 34.69, 0, 0, 4.18
2019/04/10 01:25:00, 21.25, 20.56, 20.38, 36.33, 34.64, 0, 0, 4.18
2019/04/10 01:26:00, 21.25, 20.54, 20.37, 36.30, 34.61, 0, 0, 4.18
2019/04/10 01:27:00, 21.25, 20.58, 20.37, 36.28, 34.58, 0, 0, 4.18
2019/04/10 01:28:00, 21.25, 20.56, 20.34, 36.28, 34.58, 0, 0, 4.18
2019/04/10 01:29:00, 21.25, 20.53, 20.33, 36.30, 34.58, 0, 0, 4.18
2019/04/10 01:30:00, 21.25, 20.56, 20.33, 36.34, 34.61, 0, 0, 4.18
2019/04/10 01:31:00, 21.25, 20.53, 20.33, 36.40, 34.64, 0, 0, 4.18
2019/04/10 01:32:00, 21.00, 20.53, 20.35, 36.38, 34.67, 0, 0, 4.18
2019/04/10 01:33:00, 21.00, 20.50, 20.31, 36.35, 34.63, 0, 0, 4.18
2019/04/10 01:34:00, 21.00, 20.51, 20.29, 36.27, 34.62, 0, 0, 4.18
2019/04/10 01:35:00, 21.00, 20.50, 20.28, 36.34, 34.65, 0, 0, 4.18
2019/04/10 01:36:00, 21.00, 20.47, 20.28, 36.36, 34.63, 0, 0, 4.18
2019/04/10 01:37:00, 21.00, 20.49, 20.28, 36.38, 34.68, 0, 0, 4.18
2019/04/10 01:38:00, 21.00, 20.49, 20.29, 36.36, 34.67, 0, 0, 4.18
2019/04/10 01:39:00, 21.00, 20.46, 20.27, 36.30, 34.64, 0, 0, 4.18
2019/04/10 01:40:00, 21.00, 20.49, 20.27, 36.32, 34.68, 0, 0, 4.18
2019/04/10 01:41:00, 21.00, 20.44, 20.26, 36.38, 34.67, 0, 0, 4.18
2019/04/10 01:42:00, 21.00, 20.46, 20.25, 36.31, 34.65, 0, 0, 4.18
2019/04/10 01:43:00, 21.00, 20.44, 20.22, 36.42, 34.67, 0, 0, 4.18
2019/04/10 01:44:00, 21.00, 20.43, 20.24, 36.33, 34.67, 0, 0, 4.18
2019/04/10 01:45:00, 21.00, 20.44, 20.23, 36.39, 34.67, 0, 0, 4.18
2019/04/10 01:46:00, 21.00, 20.43, 20.23, 36.37, 34.66, 0, 0, 4.18
2019/04/10 01:47:00, 21.00, 20.43, 20.22, 36.33, 34.76, 0, 0, 4.18
2019/04/10 01:48:00, 21.00, 20.42, 20.23, 36.27, 34.66, 0, 0, 4.18
2019/04/10 01:49:00, 21.00, 20.43, 20.20, 36.31, 34.63, 0, 0, 4.18
2019/04/10 01:50:00, 21.00, 20.42, 20.21, 36.26, 34.61, 0, 0, 4.18
2019/04/10 01:51:00, 20.75, 20.40, 20.19, 36.33, 34.69, 0, 0, 4.18
2019/04/10 01:52:00, 20.75, 20.39, 20.20, 36.37, 34.67, 0, 0, 4.18
2019/04/10 01:53:00, 20.75, 20.39, 20.19, 36.38, 34.69, 0, 0, 4.18
2019/04/10 01:54:00, 20.75, 20.38, 20.18, 36.33, 34.67, 0, 0, 4.18
2019/04/10 01:55:00, 20.75, 20.40, 20.21, 36.36, 34.66, 0, 0, 4.18
2019/04/10 01:56:00, 20.75, 20.39, 20.18, 36.36, 34.68, 0, 0, 4.18
2019/04/10 01:57:00, 20.75, 20.39, 20.19, 36.33, 34.64, 0, 0, 4.18
2019/04/10 01:58:00, 20.75, 20.40, 20.18, 36.33, 34.61, 0, 0, 4.18
2019/04/10 01:59:00, 20.75, 20.38, 20.20, 36.27, 34.57, 0, 0, 4.18
2019/04/10 02:00:00, 20.75, 20.38, 20.20, 36.26, 34.56, 0, 0, 4.18
2019/04/10 02:01:00, 20.75, 20.40, 20.19, 36.27, 34.56, 0, 0, 4.18
2019/04/10 02:02:00, 20.75, 20.36, 20.19, 36.26, 34.56, 0, 0, 4.18
2019/04/10 02:03:00, 20.75, 20.38, 20.18, 36.24, 34.57, 0, 0, 4.18
2019/04/10 02:04:00, 20.75, 20.38, 20.17, 36.27, 34.60, 0, 0, 4.18
2019/04/10 02:05:00, 20.75, 20.35, 20.16, 36.28, 34.57, 0, 0, 4.18
2019/04/10 02:06:00, 20.75, 20.35, 20.16, 36.31, 34.61, 0, 0, 4.18
2019/04/10 02:07:00, 20.75, 20.35, 20.14, 36.34, 34.64, 0, 0, 4.18
2019/04/10 02:08:00, 20.75, 20.33, 20.14, 36.29, 34.64, 0, 0, 4.18
2019/04/10 02:09:00, 20.75, 20.32, 20.11, 36.31, 34.66, 0, 0, 4.18
2019/04/10 02:10:00, 20.75, 20.30, 20.11, 36.32, 34.65, 0, 0, 4.18
2019/04/10 02:11:00, 20.75, 20.29, 20.10, 36.32, 34.68, 0, 0, 4.18
2019/04/10 02:12:00, 20.75, 20.29, 20.09, 36.36, 34.67, 0, 0, 4.18
2019/04/10 02:13:00, 20.75, 20.30, 20.09, 36.37, 34.67, 0, 0, 4.18
2019/04/10 02:14:00, 20.75, 20.30, 20.12, 36.37, 34.70, 0, 0, 4.18
2019/04/10 02:15:00, 20.75, 20.29, 20.09, 36.34, 34.69, 0, 0, 4.18
2019/04/10 02:16:00, 20.75, 20.26, 20.08, 36.38, 34.67, 0, 0, 4.18
2019/04/10 02:17:00, 20.75, 20.26, 20.07, 36.33, 34.67, 0, 0, 4.18
2019/04/10 02:18:00, 20.75, 20.28, 20.09, 36.40, 34.67, 0, 0, 4.18
2019/04/10 02:19:00, 20.75, 20.28, 20.05, 36.34, 34.64, 0, 0, 4.18
2019/04/10 02:20:00, 20.50, 20.26, 20.06, 36.36, 34.68, 0, 0, 4.18
2019/04/10 02:21:00, 20.75, 20.28, 20.06, 36.38, 34.74, 0, 0, 4.18
2019/04/10 02:22:00, 20.50, 20.25, 20.05, 36.42, 34.74, 0, 0, 4.18
2019/04/10 02:23:00, 20.50, 20.26, 20.06, 36.47, 34.79, 0, 0, 4.18
2019/04/10 02:24:00, 20.50, 20.23, 20.05, 36.42, 34.78, 0, 0, 4.18
2019/04/10 02:25:00, 20.50, 20.25, 20.04, 36.43, 34.77, 0, 0, 4.18
2019/04/10 02:26:00, 20.50, 20.23, 20.04, 36.39, 34.73, 0, 0, 4.18
2019/04/10 02:27:00, 20.50, 20.25, 20.05, 36.39, 34.74, 0, 0, 4.18
2019/04/10 02:28:00, 20.50, 20.23, 20.04, 36.33, 34.69, 0, 0, 4.18
2019/04/10 02:29:00, 20.50, 20.23, 20.03, 36.39, 34.66, 0, 0, 4.18
2019/04/10 02:30:00, 20.50, 20.22, 20.05, 36.29, 34.65, 0, 0, 4.18
2019/04/10 02:31:00, 20.50, 20.26, 20.06, 36.34, 34.69, 0, 0, 4.18
2019/04/10 02:32:00, 20.50, 20.22, 20.04, 36.35, 34.65, 0, 0, 4.18
2019/04/10 02:33:00, 20.50, 20.22, 20.01, 36.35, 34.64, 0, 0, 4.18
2019/04/10 02:34:00, 20.50, 20.19, 20.01, 36.38, 34.67, 0, 0, 4.18
2019/04/10 02:35:00, 20.50, 20.21, 19.99, 36.42, 34.71, 0, 0, 4.18
2019/04/10 02:36:00, 20.50, 20.21, 20.02, 36.40, 34.71, 0, 0, 4.18
2019/04/10 02:37:00, 20.50, 20.19, 19.99, 36.38, 34.69, 0, 0, 4.18
2019/04/10 02:38:00, 20.50, 20.18, 19.99, 36.40, 34.70, 0, 0, 4.18
2019/04/10 02:39:00, 20.50, 20.18, 19.98, 36.38, 34.73, 0, 0, 4.18
2019/04/10 02:40:00, 20.50, 20.16, 19.97, 36.46, 34.75, 0, 0, 4.18
2019/04/10 02:41:00, 20.50, 20.19, 19.98, 36.40, 34.74, 0, 0, 4.18
2019/04/10 02:42:00, 20.50, 20.16, 19.96, 36.39, 34.73, 0, 0, 4.18
2019/04/10 02:43:00, 20.50, 20.16, 19.97, 36.37, 34.71, 0, 0, 4.18
2019/04/10 02:44:00, 20.50, 20.15, 19.95, 36.44, 34.71, 0, 0, 4.18
2019/04/10 02:45:00, 20.50, 20.14, 19.94, 36.41, 34.74, 0, 0, 4.18
2019/04/10 02:46:00, 20.50, 20.15, 19.96, 36.45, 34.76, 0, 0, 4.18
2019/04/10 02:47:00, 20.50, 20.15, 19.94, 36.41, 34.74, 0, 0, 4.18
2019/04/10 02:48:00, 20.50, 20.16, 19.96, 36.40, 34.72, 0, 0, 4.18
2019/04/10 02:49:00, 20.50, 20.14, 19.94, 36.38, 34.74, 0, 0, 4.18
2019/04/10 02:50:00, 20.50, 20.11, 19.92, 36.37, 34.73, 0, 0, 4.18
2019/04/10 02:51:00, 20.50, 20.12, 19.92, 36.40, 34.71, 0, 0, 4.18
2019/04/10 02:52:00, 20.50, 20.12, 19.91, 36.41, 34.73, 0, 0, 4.18
2019/04/10 02:53:00, 20.50, 20.11, 19.93, 36.46, 34.77, 0, 0, 4.18
2019/04/10 02:54:00, 20.50, 20.12, 19.91, 36.49, 34.77, 0, 0, 4.18
2019/04/10 02:55:00, 20.50, 20.11, 19.89, 36.50, 34.77, 0, 0, 4.18
2019/04/10 02:56:00, 20.50, 20.09, 19.91, 36.54, 34.84, 0, 0, 4.18
2019/04/10 02:57:00, 20.50, 20.09, 19.91, 36.47, 34.81, 0, 0, 4.18
2019/04/10 02:58:00, 20.50, 20.09, 19.90, 36.46, 34.80, 0, 0, 4.18
2019/04/10 02:59:00, 20.50, 20.07, 19.91, 36.41, 34.77, 0, 0, 4.18
2019/04/10 03:00:00, 20.50, 20.09, 19.90, 36.42, 34.77, 0, 0, 4.18
2019/04/10 03:01:00, 20.25, 20.07, 19.88, 36.40, 34.75, 0, 0, 4.18
2019/04/10 03:02:00, 20.25, 20.08, 19.90, 36.44, 34.77, 0, 0, 4.18
2019/04/10 03:03:00, 20.25, 20.08, 19.87, 36.41, 34.74, 0, 0, 4.18
2019/04/10 03:04:00, 20.25, 20.07, 19.86, 36.44, 34.76, 0, 0, 4.18
2019/04/10 03:05:00, 20.25, 20.04, 19.84, 36.42, 34.74, 0, 0, 4.18
2019/04/10 03:06:00, 20.25, 20.04, 19.84, 36.40, 34.72, 0, 0, 4.18
2019/04/10 03:07:00, 20.25, 20.04, 19.84, 36.43, 34.75, 0, 0, 4.18
2019/04/10 03:08:00, 20.25, 20.05, 19.84, 36.43, 34.74, 0, 0, 4.18
2019/04/10 03:09:00, 20.25, 20.02, 19.82, 36.44, 34.76, 0, 0, 4.18
2019/04/10 03:10:00, 20.25, 20.02, 19.81, 36.36, 34.74, 0, 0, 4.18
2019/04/10 03:11:00, 20.25, 20.02, 19.82, 36.36, 34.73, 0, 0, 4.18
2019/04/10 03:12:00, 20.25, 20.02, 19.79, 36.39, 34.72, 0, 0, 4.18
2019/04/10 03:13:00, 20.25, 20.00, 19.80, 36.39, 34.71, 0, 0, 4.18
2019/04/10 03:14:00, 20.25, 20.01, 19.79, 36.39, 34.71, 0, 0, 4.18
2019/04/10 03:15:00, 20.25, 20.01, 19.78, 36.41, 34.71, 0, 0, 4.18
2019/04/10 03:16:00, 20.25, 20.01, 19.78, 36.36, 34.74, 0, 0, 4.18
2019/04/10 03:17:00, 20.25, 19.98, 19.77, 36.40, 34.72, 0, 0, 4.18
2019/04/10 03:18:00, 20.25, 19.98, 19.79, 36.33, 34.68, 0, 0, 4.18
2019/04/10 03:19:00, 20.25, 20.00, 19.78, 36.36, 34.71, 0, 0, 4.18
2019/04/10 03:20:00, 20.25, 19.97, 19.78, 36.41, 34.69, 0, 0, 4.18
2019/04/10 03:21:00, 20.25, 19.97, 19.75, 36.42, 34.71, 0, 0, 4.18
2019/04/10 03:22:00, 20.25, 19.95, 19.77, 36.41, 34.74, 0, 0, 4.18
2019/04/10 03:23:00, 20.25, 19.94, 19.75, 36.44, 34.76, 0, 0, 4.18
2019/04/10 03:24:00, 20.25, 19.97, 19.75, 36.40, 34.74, 0, 0, 4.18
2019/04/10 03:25:00, 20.25, 19.95, 19.76, 36.37, 34.77, 0, 0, 4.18
2019/04/10 03:26:00, 20.25, 19.94, 19.75, 36.35, 34.71, 0, 0, 4.18
2019/04/10 03:27:00, 20.25, 19.95, 19.76, 36.34, 34.71, 0, 0, 4.18
2019/04/10 03:28:00, 20.25, 19.94, 19.76, 36.33, 34.71, 0, 0, 4.18
2019/04/10 03:29:00, 20.25, 19.94, 19.75, 36.36, 34.71, 0, 0, 4.18
2019/04/10 03:30:00, 20.25, 19.95, 19.74, 36.34, 34.68, 0, 0, 4.18
2019/04/10 03:31:00, 20.25, 19.92, 19.72, 36.41, 34.69, 0, 0, 4.18
2019/04/10 03:32:00, 20.25, 19.92, 19.73, 36.30, 34.67, 0, 0, 4.18
2019/04/10 03:33:00, 20.25, 19.92, 19.72, 36.25, 34.64, 0, 0, 4.18
2019/04/10 03:34:00, 20.25, 19.92, 19.72, 36.30, 34.61, 0, 0, 4.18
2019/04/10 03:35:00, 20.25, 19.94, 19.73, 36.30, 34.64, 0, 0, 4.18
2019/04/10 03:36:00, 20.25, 19.92, 19.72, 36.31, 34.66, 0, 0, 4.18
2019/04/10 03:37:00, 20.25, 19.89, 19.70, 36.38, 34.67, 0, 0, 4.18
2019/04/10 03:38:00, 20.25, 19.91, 19.70, 36.36, 34.70, 0, 0, 4.18
2019/04/10 03:39:00, 20.25, 19.89, 19.68, 36.40, 34.71, 0, 0, 4.18
2019/04/10 03:40:00, 20.25, 19.88, 19.69, 36.39, 34.70, 0, 0, 4.18
2019/04/10 03:41:00, 20.25, 19.89, 19.67, 36.39, 34.70, 0, 0, 4.18
2019/04/10 03:42:00, 20.25, 19.88, 19.66, 36.38, 34.67, 0, 0, 4.18
2019/04/10 03:43:00, 20.25, 19.89, 19.67, 36.40, 34.73, 0, 0, 4.18
2019/04/10 03:44:00, 20.25, 19.88, 19.66, 36.38, 34.68, 0, 0, 4.18
2019/04/10 03:45:00, 20.25, 19.87, 19.64, 36.44, 34.70, 0, 0, 4.18
2019/04/10 03:46:00, 20.25, 19.87, 19.64, 36.37, 34.71, 0, 0, 4.18
2019/04/10 03:47:00, 20.25, 19.85, 19.65, 36.36, 34.70, 0, 0, 4.18
2019/04/10 03:48:00, 20.25, 19.85, 19.63, 36.36, 34.71, 0, 0, 4.18
2019/04/10 03:49:00, 20.25, 19.83, 19.62, 36.45, 34.74, 0, 0, 4.18
2019/04/10 03:50:00, 20.25, 19.84, 19.63, 36.44, 34.74, 0, 0, 4.18
2019/04/10 03:51:00, 20.25, 19.83, 19.60, 36.41, 34.74, 0, 0, 4.18
2019/04/10 03:52:00, 20.00, 19.81, 19.62, 36.44, 34.74, 0, 0, 4.18
2019/04/10 03:53:00, 20.00, 19.81, 19.59, 36.38, 34.74, 0, 0, 4.18
2019/04/10 03:54:00, 20.00, 19.80, 19.60, 36.41, 34.71, 0, 0, 4.18
2019/04/10 03:55:00, 20.00, 19.83, 19.61, 36.39, 34.71, 0, 0, 4.18
2019/04/10 03:56:00, 20.00, 19.80, 19.60, 36.38, 34.74, 0, 0, 4.18
2019/04/10 03:57:00, 20.00, 19.81, 19.62, 36.38, 34.71, 0, 0, 4.18
2019/04/10 03:58:00, 20.00, 19.84, 19.60, 36.33, 34.67, 0, 0, 4.18
2019/04/10 03:59:00, 20.00, 19.81, 19.59, 36.30, 34.71, 0, 0, 4.18
2019/04/10 04:00:00, 20.00, 19.80, 19.59, 36.38, 34.72, 0, 0, 4.18
2019/04/10 04:01:00, 20.00, 19.80, 19.62, 36.37, 34.67, 0, 0, 4.18
2019/04/10 04:02:00, 20.00, 19.78, 19.58, 36.34, 34.71, 0, 0, 4.18
2019/04/10 04:03:00, 20.00, 19.78, 19.60, 36.41, 34.67, 0, 0, 4.18
2019/04/10 04:04:00, 20.00, 19.80, 19.60, 36.31, 34.64, 0, 0, 4.18
2019/04/10 04:05:00, 20.00, 19.80, 19.58, 36.30, 34.69, 0, 0, 4.18
2019/04/10 04:06:00, 20.00, 19.77, 19.59, 36.31, 34.69, 0, 0, 4.18
2019/04/10 04:07:00, 20.00, 19.77, 19.57, 36.38, 34.68, 0, 0, 4.18
2019/04/10 04:08:00, 20.00, 19.78, 19.55, 36.42, 34.67, 0, 0, 4.18
2019/04/10 04:09:00, 20.00, 19.77, 19.57, 36.29, 34.67, 0, 0, 4.18
2019/04/10 04:10:00, 20.00, 19.78, 19.58, 36.37, 34.67, 0, 0, 4.18
2019/04/10 04:11:00, 20.00, 19.81, 19.59, 36.38, 34.70, 0, 0, 4.18
2019/04/10 04:12:00, 20.00, 19.78, 19.58, 36.34, 34.67, 0, 0, 4.18
2019/04/10 04:13:00, 20.00, 19.77, 19.57, 36.33, 34.67, 0, 0, 4.18
2019/04/10 04:14:00, 20.00, 19.76, 19.55, 36.40, 34.69, 0, 0, 4.18
2019/04/10 04:15:00, 20.00, 19.76, 19.54, 36.34, 34.69, 0, 0, 4.18
2019/04/10 04:16:00, 20.00, 19.76, 19.54, 36.38, 34.72, 0, 0, 4.18
2019/04/10 04:17:00, 20.00, 19.71, 19.53, 36.42, 34.72, 0, 0, 4.18
2019/04/10 04:18:00, 20.00, 19.73, 19.53, 36.46, 34.76, 0, 0, 4.18
2019/04/10 04:19:00, 20.00, 19.71, 19.52, 36.47, 34.79, 0, 0, 4.18
2019/04/10 04:20:00, 20.00, 19.73, 19.52, 36.44, 34.76, 0, 0, 4.18
2019/04/10 04:21:00, 20.00, 19.74, 19.53, 36.40, 34.78, 0, 0, 4.18
2019/04/10 04:22:00, 20.00, 19.71, 19.51, 36.49, 34.78, 0, 0, 4.18
2019/04/10 04:23:00, 20.00, 19.71, 19.50, 36.48, 34.79, 0, 0, 4.18
2019/04/10 04:24:00, 20.00, 19.73, 19.50, 36.47, 34.78, 0, 0, 4.18
2019/04/10 04:25:00, 20.00, 19.70, 19.49, 36.48, 34.80, 0, 0, 4.18
2019/04/10 04:26:00, 20.00, 19.71, 19.50, 36.44, 34.78, 0, 0, 4.18
2019/04/10 04:27:00, 20.00, 19.70, 19.48, 36.38, 34.75, 0, 0, 4.18
2019/04/10 04:28:00, 20.00, 19.70, 19.49, 36.45, 34.78, 0, 0, 4.18
2019/04/10 04:29:00, 20.00, 19.68, 19.48, 36.47, 34.77, 0, 0, 4.18
2019/04/10 04:30:00, 20.00, 19.67, 19.47, 36.45, 34.78, 0, 0, 4.18
2019/04/10 04:31:00, 20.00, 19.68, 19.48, 36.37, 34.74, 0, 0, 4.18
2019/04/10 04:32:00, 20.00, 19.66, 19.46, 36.45, 34.74, 0, 0, 4.18
2019/04/10 04:33:00, 20.00, 19.66, 19.45, 36.40, 34.72, 0, 0, 4.18
2019/04/10 04:34:00, 20.00, 19.64, 19.45, 36.46, 34.82, 0, 0, 4.18
2019/04/10 04:35:00, 20.00, 19.64, 19.45, 36.57, 34.81, 0, 0, 4.18
2019/04/10 04:36:00, 20.00, 19.64, 19.46, 36.46, 34.79, 0, 0, 4.18
2019/04/10 04:37:00, 20.00, 19.66, 19.44, 36.41, 34.78, 0, 0, 4.18
2019/04/10 04:38:00, 20.00, 19.64, 19.45, 36.41, 34.75, 0, 0, 4.18
2019/04/10 04:39:00, 20.00, 19.67, 19.46, 36.45, 34.78, 0, 0, 4.18
2019/04/10 04:40:00, 20.00, 19.64, 19.44, 36.42, 34.74, 0, 0, 4.18
2019/04/10 04:41:00, 20.00, 19.61, 19.43, 36.38, 34.73, 0, 0, 4.18
2019/04/10 04:42:00, 20.00, 19.64, 19.43, 36.36, 34.71, 0, 0, 4.18
2019/04/10 04:43:00, 20.00, 19.61, 19.42, 36.42, 34.76, 0, 0, 4.18
2019/04/10 04:44:00, 20.00, 19.61, 19.38, 36.41, 34.74, 0, 0, 4.18
2019/04/10 04:45:00, 20.00, 19.61, 19.39, 36.36, 34.72, 0, 0, 4.18
2019/04/10 04:46:00, 20.00, 19.63, 19.39, 36.39, 34.73, 0, 0, 4.18
2019/04/10 04:47:00, 20.00, 19.61, 19.37, 36.44, 34.78, 0, 0, 4.18
2019/04/10 04:48:00, 20.00, 19.61, 19.40, 36.43, 34.77, 0, 0, 4.18
2019/04/10 04:49:00, 20.00, 19.60, 19.38, 36.43, 34.77, 0, 0, 4.18
2019/04/10 04:50:00, 20.00, 19.59, 19.38, 36.44, 34.77, 0, 0, 4.18
2019/04/10 04:51:00, 20.00, 19.59, 19.37, 36.43, 34.75, 0, 0, 4.18
2019/04/10 04:52:00, 20.00, 19.59, 19.36, 36.46, 34.77, 0, 0, 4.18
2019/04/10 04:53:00, 19.75, 19.57, 19.36, 36.47, 34.76, 0, 0, 4.18
2019/04/10 04:54:00, 19.75, 19.59, 19.36, 36.42, 34.72, 0, 0, 4.18
2019/04/10 04:55:00, 19.75, 19.57, 19.36, 36.46, 34.75, 0, 0, 4.18
2019/04/10 04:56:00, 19.75, 19.57, 19.35, 36.40, 34.77, 0, 0, 4.18
2019/04/10 04:57:00, 19.75, 19.56, 19.33, 36.38, 34.76, 0, 0, 4.18
2019/04/10 04:58:00, 19.75, 19.56, 19.34, 36.41, 34.74, 0, 0, 4.18
2019/04/10 04:59:00, 19.75, 19.53, 19.33, 36.53, 34.80, 0, 0, 4.18
2019/04/10 05:00:00, 19.75, 19.53, 19.33, 36.44, 34.77, 0, 0, 4.18
2019/04/10 05:01:00, 19.75, 19.54, 19.30, 36.45, 34.78, 0, 0, 4.18
2019/04/10 05:02:00, 19.75, 19.53, 19.31, 36.45, 34.78, 0, 0, 4.18
2019/04/10 05:03:00, 19.75, 19.54, 19.31, 36.44, 34.76, 0, 0, 4.18
2019/04/10 05:04:00, 19.75, 19.50, 19.32, 36.44, 34.75, 0, 0, 4.18
2019/04/10 05:05:00, 19.75, 19.50, 19.30, 36.49, 34.78, 0, 0, 4.18
